reading_id,old_reading_cycle_id,new_reading_cycle_id,reading_date,old_exception_type,new_exception_type
7587,1,,2023-09-28T00:00:00.000Z,NONE,STALE_READING
8631,1,,2023-10-23T00:00:00.000Z,NONE,STALE_READING
7430,1,,2023-10-26T00:00:00.000Z,NONE,STALE_READING
7231,1,,2023-10-27T00:00:00.000Z,NONE,STALE_READING
5392,1,,2023-10-29T00:00:00.000Z,NONE,STALE_READING
3165,1,,2023-11-25T00:00:00.000Z,NONE,STALE_READING
4605,1,,2023-11-25T00:00:00.000Z,NONE,STALE_READING
4982,1,,2023-11-25T00:00:00.000Z,NONE,STALE_READING
8203,1,,2023-11-26T00:00:00.000Z,NONE,STALE_READING
2713,1,,2023-11-27T00:00:00.000Z,NONE,STALE_READING
3394,1,,2023-11-27T00:00:00.000Z,NONE,STALE_READING
5475,1,,2023-11-27T00:00:00.000Z,NONE,STALE_READING
6605,1,,2023-11-29T00:00:00.000Z,NONE,STALE_READING
7604,1,,2023-11-29T00:00:00.000Z,NONE,STALE_READING
1150,1,,2023-11-30T00:00:00.000Z,NONE,STALE_READING
6965,1,,2023-12-25T00:00:00.000Z,NONE,STALE_READING
6171,1,,2023-12-26T00:00:00.000Z,NONE,STALE_READING
7552,1,,2023-12-27T00:00:00.000Z,NONE,STALE_READING
1497,1,,2023-12-28T00:00:00.000Z,NONE,STALE_READING
1848,1,,2024-01-25T00:00:00.000Z,NONE,STALE_READING
5842,1,,2024-01-25T00:00:00.000Z,NONE,STALE_READING
6690,1,,2024-01-27T00:00:00.000Z,NONE,STALE_READING
7735,1,,2024-01-27T00:00:00.000Z,NONE,STALE_READING
4705,1,,2024-01-28T00:00:00.000Z,NONE,STALE_READING
1072,1,,2024-01-30T00:00:00.000Z,NONE,STALE_READING
1331,1,,2024-02-24T00:00:00.000Z,NONE,STALE_READING
8013,1,,2024-02-25T00:00:00.000Z,NONE,STALE_READING
3388,1,,2024-02-26T00:00:00.000Z,NONE,STALE_READING
1564,1,,2024-02-28T00:00:00.000Z,NONE,STALE_READING
3758,1,,2024-02-29T00:00:00.000Z,NONE,STALE_READING
3665,1,,2024-03-02T00:00:00.000Z,NONE,STALE_READING
7645,1,,2024-03-24T00:00:00.000Z,NONE,STALE_READING
3690,1,,2024-03-25T00:00:00.000Z,NONE,STALE_READING
7523,1,,2024-03-25T00:00:00.000Z,NONE,STALE_READING
2565,1,,2024-03-28T00:00:00.000Z,NONE,STALE_READING
1567,1,,2024-03-29T00:00:00.000Z,NONE,STALE_READING
3491,1,,2024-03-29T00:00:00.000Z,NONE,STALE_READING
5883,1,,2024-03-29T00:00:00.000Z,NONE,STALE_READING
